platform,store_name,review_text,tokens,tokens_fixed,rating,category_total_score,category_total_label,sentiment_star_raw,sentiment_star,sentiment_calibration_reason,diff,diff_abs,very_strong_positive_count,strong_positive_count,normal_positive_count,weak_positive_count,very_strong_negative_count,strong_negative_count,normal_negative_count,weak_negative_count,positive_evidence_count,negative_evidence_count,revisit_positive_count,recommendation_count,waiting_positive_count,waiting_negative_count,positive_phrase_count,phrase_score_total,dictionary_score_total,context_guard_score_total,evidence_items,evidence_floor_items,matched_words,food_score,service_score,price_score,atmosphere_score,wait_score,revisit_score,recommendation_score,hygiene_score,general_score,food_matched_words,service_matched_words,price_matched_words,atmosphere_matched_words,wait_matched_words,revisit_matched_words,recommendation_matched_words,hygiene_matched_words,general_matched_words
kakao,을밀대 본점,솔직히 평양냉면 잘 몰라서 그건 잘 모르겠고요 녹두전이 그으냥 Meechin-nom임 근데? 너무 비싸 앤드 평일 점심시간에 50분 기다려야 한다는 사실..,솔직하다 평양 냉면 자다 모르다 그건 자다 모르다 녹두 전이 그으 근데 너무 비싸다 앤드 평일 점심시간 기다리다 사실,솔직하다 평양 냉면 자다 모르다 그건 자다 모르다 녹두 전이 그으 근데 너무 비싸다 앤드 평일 점심시간 기다리다 사실,4.0,-0.5,negative,2.86,2.86,,1.1400000000000001,1.1400000000000001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,-0.5,0.0,"[{""text"": ""너무 비싸다"", ""normalized_text"": ""너무 비싸다"", ""score"": -0.5, ""original_score"": -2.0, ""polarity"": ""negative"", ""strength"": ""weak"", ""aspect"": ""price"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 12, ""end"": 14, ""is_active"": true, ""guard_reason"": null, ""term"": ""너무 비싸다"", ""category"": ""price""}]",[],너무 비싸다:-0.5[token],0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,너무 비싸다:-0.5[token],,,,,,
kakao,을밀대 본점,필O면옥 생각하고 먹었는데 저는 생각보다 걸레빤 향+고기육향이 너무 나서 겨우 먹고 나왔어요ㅠ 속이 비리더라구요... 면은 정말 잘만들었어요. 워낙 취향 타는 게 평냉이라 갠적 소감만 남깁니다.,면옥 생각 먹다 생각 걸레 빨다 너무 나서다 겨우 먹다 나오다 속이다 비리다 정말 만들다 워낙 취향 타다 냉이 소감 남기다,면옥 생각 먹다 생각 걸레 빨다 너무 나서다 겨우 먹다 나오다 속이다 비리다 정말 만들다 워낙 취향 타다 냉이 소감 남기다,4.0,0.0,neutral,3.0,3.0,,1.0,1.0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1.0,-1.0,0.0,"[{""text"": ""비리다"", ""normalized_text"": ""비리다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 12, ""end"": 13, ""is_active"": true, ""guard_reason"": null, ""term"": ""비리다"", ""category"": ""food""}, {""text"": ""음식을 잘 만들다"", ""normalized_text"": ""음식을 잘 만들다"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""pattern_rule"", ""tag"": ""well_made_food_positive_pattern"", ""start"": null, ""end"": null, ""is_active"": true, ""guard_reason"": null, ""term"": ""음식을 잘 만들다"", ""category"": ""food""}]",[],비리다:-1[token] | 음식을 잘 만들다:+1[well_made_food_positive_pattern],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,비리다:-1[token] 음식을 잘 만들다:+1[well_made_food_positive_pattern],,,,,,,,
kakao,을밀대 본점,평냉 입문자라 대단히 맛있고 맛 없고를 분간하기 어려운데.. 먹을수록 맛있는 것 같아요....! 다만 가격이 비싼 느낌 ㅎ.ㅎ,평냉 입문 자라 대단하다 맛있다 분간 어렵다 먹다 맛있다 같다 다만 가격 비싸다 느낌,평냉 입문 자라 대단하다 맛있다 분간 어렵다 먹다 맛있다 같다 다만 가격 비싸다 느낌,4.0,-2.5,negative,2.1,2.1,,1.9,1.9,0,0,1,1,0,1,1,2,1,3,0,0,0,0,0,0.0,-0.5,-2.0,"[{""text"": ""가격 비싸다"", ""normalized_text"": ""가격 비싸다"", ""score"": -0.5, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""weak"", ""aspect"": ""price"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 11, ""end"": 13, ""is_active"": true, ""guard_reason"": null, ""term"": ""가격 비싸다"", ""category"": ""price""}, {""text"": ""맛있다"", ""normalized_text"": ""맛있다"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 4, ""end"": 5, ""is_active"": true, ""guard_reason"": null, ""term"": ""맛있다"", ""category"": ""food""}, {""text"": ""어렵다"", ""normalized_text"": ""어렵다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 6, ""end"": 7, ""is_active"": true, ""guard_reason"": null, ""term"": ""어렵다"", ""category"": ""general""}, {""text"": ""명시적 음식 부정 결론"", ""normalized_text"": ""명시적 음식 부정 결론"", ""score"": -2.0, ""original_score"": -2.0, ""polarity"": ""negative"", ""strength"": ""strong"", ""aspect"": ""food"", ""source"": ""context_guard"", ""tag"": ""active_food_negative_conclusion"", ""start"": null, ""end"": null, ""is_active"": true, ""guard_reason"": null, ""term"": ""명시적 음식 부정 결론"", ""category"": ""food""}]",[],가격 비싸다:-0.5[token] | 맛있다:+1[token] | 어렵다:-1[token] | 명시적 음식 부정 결론:-2[active_food_negative_conclusion],-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,맛있다:+1[token] 명시적 음식 부정 결론:-2[active_food_negative_conclusion],,가격 비싸다:-0.5[token],,,,,,어렵다:-1[token]
kakao,을밀대 본점,그래 여긴 킹정이지 인정. 을밀대는 을밀대지 기본값 톡톡히 함 가격은 ...이제 그만 올려요 이러다 다 죽어.. + 입문자 테스트용으로 지인들 데려가곤 하는데 최근 들어서는 다른 평냉집보다 타율이 떨어지는 것 같기도.,그렇다 여기다 정이지 인정 을밀대 을밀대 기본 톡톡하다 가격 이제 그만 올리다 이르다 죽다 입문 테스트 지인 데려가다 최근 들어서다 다른 평냉집 타율 떨어지다 같다,그렇다 여기다 정이지 인정 을밀대 을밀대 기본 톡톡하다 가격 이제 그만 올리다 이르다 죽다 입문 테스트 지인 데려가다 최근 들어서다 다른 평냉집 타율 떨어지다 같다,4.0,0.0,neutral,3.0,3.0,,1.0,1.0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1.0,-1.0,0.0,"[{""text"": ""떨어지다"", ""normalized_text"": ""떨어지다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 23, ""end"": 24, ""is_active"": true, ""guard_reason"": null, ""term"": ""떨어지다"", ""category"": ""general""}, {""text"": ""확실히 인정하다"", ""normalized_text"": ""확실히 인정하다"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""pattern_rule"", ""tag"": ""positive_acknowledgement_pattern"", ""start"": null, ""end"": null, ""is_active"": true, ""guard_reason"": null, ""term"": ""확실히 인정하다"", ""category"": ""general""}]",[],떨어지다:-1[token] | 확실히 인정하다:+1[positive_acknowledgement_pattern],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,떨어지다:-1[token] 확실히 인정하다:+1[positive_acknowledgement_pattern]
kakao,일등식당,아주 맛있어요! 다만 김치가 매우 아쉬운 맛입니다 …,아주 맛있다 다만 김치 매우 아쉽다 이다,아주 맛있다 다만 김치 매우 아쉽다 이다,4.0,-1.0,negative,2.75,2.75,,1.25,1.25,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0,-1.0,0.0,"[{""text"": ""매우 아쉽다"", ""normalized_text"": ""매우 아쉽다"", ""score"": -2.0, ""original_score"": -2.0, ""polarity"": ""negative"", ""strength"": ""strong"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 4, ""end"": 6, ""is_active"": true, ""guard_reason"": null, ""term"": ""매우 아쉽다"", ""category"": ""general""}, {""text"": ""맛있다"", ""normalized_text"": ""맛있다"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 1, ""end"": 2, ""is_active"": true, ""guard_reason"": null, ""term"": ""맛있다"", ""category"": ""food""}]",[],매우 아쉽다:-2[token] | 맛있다:+1[token],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,맛있다:+1[token],,,,,,,,매우 아쉽다:-2[token]
kakao,장인닭갈비 홍대점,그냥 그래요~ 웨이팅 할 정도 전혀 아님,그냥 그렇다 웨이 정도 전혀 아니다,그냥 그렇다 웨이 정도 전혀 아니다,4.0,0.0,neutral,3.0,3.0,,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
kakao,쭌곱창,처음왔지만 처음이 아닌듯한 익숙한 느낌 쭌.. 쭌곱창!! 곱창 갈비를 주문했어요 홍대면 여기로~!,처음 오다 처음 아니다 익숙하다 느낌 곱창 곱창 갈비 주문 홍대 여기,처음 오다 처음 아니다 익숙하다 느낌 곱창 곱창 갈비 주문 홍대 여기,5.0,0.0,neutral,3.0,3.0,,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,[],[],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
kakao,성수족발,음 맛잇을때가 잇고 그저그럴때가 있는듯? 평소엔 걍 존맛 입에서 살살녹아요; 여기꺼 먹으면 딴데꺼 못먹어요..그렇게 되고 싶으면 먹으세요.. 글고 돼지털도 잇어요 혹시 예민한 사람이면 싫어할듯,잇다 잇다 그저 그렇다 평소 존맛 살살 녹다 여기다 먹다 따다 먹다 그렇게 싶다 먹다 돼지 털다 잇다 혹시 예민하다 사람 이면 싫어하다,잇다 잇다 그저 그렇다 평소 존맛 살살 녹다 여기다 먹다 따다 먹다 그렇게 싶다 먹다 돼지 털다 잇다 혹시 예민하다 사람 이면 싫어하다,5.0,-1.0,negative,2.66,2.66,,2.34,2.34,0,1,2,2,0,1,3,3,3,4,0,0,0,0,0,0.0,1.0,-2.0,"[{""text"": ""그저 그렇다"", ""normalized_text"": ""그저 그렇다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 2, ""end"": 4, ""is_active"": true, ""guard_reason"": null, ""term"": ""그저 그렇다"", ""category"": ""general""}, {""text"": ""존맛"", ""normalized_text"": ""존맛"", ""score"": 2.0, ""original_score"": 2.0, ""polarity"": ""positive"", ""strength"": ""strong"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 5, ""end"": 6, ""is_active"": true, ""guard_reason"": null, ""term"": ""존맛"", ""category"": ""food""}, {""text"": ""살살"", ""normalized_text"": ""살살"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 6, ""end"": 7, ""is_active"": true, ""guard_reason"": null, ""term"": ""살살"", ""category"": ""food""}, {""text"": ""녹다"", ""normalized_text"": ""녹다"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 7, ""end"": 8, ""is_active"": true, ""guard_reason"": null, ""term"": ""녹다"", ""category"": ""food""}, {""text"": ""예민하다"", ""normalized_text"": ""예민하다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 19, ""end"": 20, ""is_active"": true, ""guard_reason"": null, ""term"": ""예민하다"", ""category"": ""general""}, {""text"": ""싫어하다"", ""normalized_text"": ""싫어하다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 22, ""end"": 23, ""is_active"": true, ""guard_reason"": null, ""term"": ""싫어하다"", ""category"": ""general""}, {""text"": ""명시적 위생 문제"", ""normalized_text"": ""명시적 위생 문제"", ""score"": -2.0, ""original_score"": -2.0, ""polarity"": ""negative"", ""strength"": ""strong"", ""aspect"": ""hygiene"", ""source"": ""context_guard"", ""tag"": ""active_hygiene_negative_conclusion"", ""start"": null, ""end"": null, ""is_active"": true, ""guard_reason"": null, ""term"": ""명시적 위생 문제"", ""category"": ""hygiene""}]",[],그저 그렇다:-1[token] | 존맛:+2[token] | 살살:+1[token] | 녹다:+1[token] | 예민하다:-1[token] | 싫어하다:-1[token] | 명시적 위생 문제:-2[active_hygiene_negative_conclusion],4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,존맛:+2[token] 살살:+1[token] 녹다:+1[token],,,,,,,명시적 위생 문제:-2[active_hygiene_negative_conclusion],그저 그렇다:-1[token] 예민하다:-1[token] 싫어하다:-1[token]
kakao,소문난성수감자탕,아구힘 센 분이라면 뼈해장국 추천. 저는 뜯다가 국물이 좀 식었는데 음식이 식으면서 누린내가 꽤 났습니다. 우거지도 많이 주문하시던데 우거지 좀 궁금하네요. 허나 너무 바쁜 매장이라 먹을 수 있을지 걱정.,아구 세다 불다 해장국 추천 뜯다 국물 식다 음식 식다 누리다 나다 우거지 많이 주문 우거지 궁금하다 허다 너무 바쁘다 매장 먹다 걱정,아구 세다 불다 해장국 추천 뜯다 국물 식다 음식 식다 누린내 우거지 많이 주문 우거지 궁금하다 허다 너무 바쁘다 매장 먹다 걱정,4.0,-3.0,negative,1.69,1.69,,2.31,2.31,0,0,1,1,0,1,2,2,1,3,0,1,0,0,0,0.0,-1.0,-2.0,"[{""text"": ""추천"", ""normalized_text"": ""추천"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""recommendation"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 4, ""end"": 5, ""is_active"": true, ""guard_reason"": null, ""term"": ""추천"", ""category"": ""recommendation""}, {""text"": ""식다"", ""normalized_text"": ""식다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 7, ""end"": 8, ""is_active"": true, ""guard_reason"": null, ""term"": ""식다"", ""category"": ""food""}, {""text"": ""누린내"", ""normalized_text"": ""누린내"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 10, ""end"": 11, ""is_active"": true, ""guard_reason"": null, ""term"": ""누린내"", ""category"": ""food""}, {""text"": ""명시적 음식 부정 결론"", ""normalized_text"": ""명시적 음식 부정 결론"", ""score"": -2.0, ""original_score"": -2.0, ""polarity"": ""negative"", ""strength"": ""strong"", ""aspect"": ""food"", ""source"": ""context_guard"", ""tag"": ""active_food_negative_conclusion"", ""start"": null, ""end"": null, ""is_active"": true, ""guard_reason"": null, ""term"": ""명시적 음식 부정 결론"", ""category"": ""food""}, {""text"": ""불다"", ""normalized_text"": ""불다"", ""score"": 0.0, ""original_score"": -1.0, ""polarity"": ""neutral"", ""strength"": ""weak"", ""aspect"": ""general"", ""source"": ""context_guard"", ""tag"": ""blocked_risky_single_token"", ""start"": 2, ""end"": 3, ""is_active"": false, ""guard_reason"": ""blocked_risky_single_token"", ""term"": ""불다"", ""category"": ""general""}, {""text"": ""바쁘다"", ""normalized_text"": ""바쁘다"", ""score"": 0.0, ""original_score"": -1.0, ""polarity"": ""neutral"", ""strength"": ""weak"", ""aspect"": ""general"", ""source"": ""context_guard"", ""tag"": ""busy_indirect_context"", ""start"": 18, ""end"": 19, ""is_active"": false, ""guard_reason"": ""busy_indirect_context"", ""term"": ""바쁘다"", ""category"": ""general""}, {""text"": ""걱정"", ""normalized_text"": ""걱정"", ""score"": 0.0, ""original_score"": -1.0, ""polarity"": ""neutral"", ""strength"": ""weak"", ""aspect"": ""general"", ""source"": ""context_guard"", ""tag"": ""indirect_concern_context"", ""start"": 21, ""end"": 22, ""is_active"": false, ""guard_reason"": ""indirect_concern_context"", ""term"": ""걱정"", ""category"": ""general""}]",[],추천:+1[token] | 식다:-1[token] | 누린내:-1[token] | 명시적 음식 부정 결론:-2[active_food_negative_conclusion] | 불다:-1->0[blocked_risky_single_token] | 바쁘다:-1->0[busy_indirect_context] | 걱정:-1->0[indirect_concern_context],-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,식다:-1[token] 누린내:-1[token] 명시적 음식 부정 결론:-2[active_food_negative_conclusion],,,,,,추천:+1[token],,불다:-1->0[blocked_risky_single_token] 바쁘다:-1->0[busy_indirect_context] 걱정:-1->0[indirect_concern_context]
kakao,소문난성수감자탕,"!! 인원별로 주문해야합니다 !! 4인이서 가서 대자 (49000원)로 시켰어요 사람이 많아서 그런가 직원분들이 조금 불친절 하셔서 1점 뺐어요 ㅠ 주말 오후 8시쯤에 가서 대기 10분정도 했고, 깍두기랑 소스가 킥이에요 굿임 한번쯤 성수오면 들릴만 하고 고기가 부드러웠어요",인원 별로 주문 이서 가다 대자 시키다 사람 많다 런가 직원 조금 불친절 빼다 주말 오후 가다 대기 깍두기 소스 굿임 한번 수오 들리다 고기 부드럽다,인원 별로 주문 이서 가다 대자 시키다 사람 많다 런가 직원 조금 불친절 빼다 주말 오후 가다 대기 깍두기 소스 굿임 한번 수오 들리다 고기 부드럽다,4.0,-1.0,negative,2.54,2.54,,1.46,1.46,0,0,2,2,0,1,1,1,2,2,0,0,0,0,0,0.0,1.0,-2.0,"[{""text"": ""고기 부드럽다"", ""normalized_text"": ""고기 부드럽다"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""food"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 24, ""end"": 26, ""is_active"": true, ""guard_reason"": null, ""term"": ""고기 부드럽다"", ""category"": ""food""}, {""text"": ""불친절"", ""normalized_text"": ""불친절"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""service"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 12, ""end"": 13, ""is_active"": true, ""guard_reason"": null, ""term"": ""불친절"", ""category"": ""service""}, {""text"": ""굿임"", ""normalized_text"": ""굿임"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 20, ""end"": 21, ""is_active"": true, ""guard_reason"": null, ""term"": ""굿임"", ""category"": ""general""}, {""text"": ""심각한 서비스 부정 결론"", ""normalized_text"": ""심각한 서비스 부정 결론"", ""score"": -2.0, ""original_score"": -2.0, ""polarity"": ""negative"", ""strength"": ""strong"", ""aspect"": ""service"", ""source"": ""context_guard"", ""tag"": ""active_service_negative_conclusion"", ""start"": null, ""end"": null, ""is_active"": true, ""guard_reason"": null, ""term"": ""심각한 서비스 부정 결론"", ""category"": ""service""}, {""text"": ""별로"", ""normalized_text"": ""별로"", ""score"": 0.0, ""original_score"": -1.0, ""polarity"": ""neutral"", ""strength"": ""weak"", ""aspect"": ""general"", ""source"": ""context_guard"", ""tag"": ""embedded_non_standalone"", ""start"": 1, ""end"": 2, ""is_active"": false, ""guard_reason"": ""embedded_non_standalone"", ""term"": ""별로"", ""category"": ""general""}]",[],고기 부드럽다:+1[token] | 불친절:-1[token] | 굿임:+1[token] | 심각한 서비스 부정 결론:-2[active_service_negative_conclusion] | 별로:-1->0[embedded_non_standalone],1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,고기 부드럽다:+1[token],불친절:-1[token] 심각한 서비스 부정 결론:-2[active_service_negative_conclusion],,,,,,,굿임:+1[token] 별로:-1->0[embedded_non_standalone]
kakao,소문난성수감자탕,"2025년 07월 31일 - 새벽 2:30 야~~~~ 그놈 솔직히 말씀드리면, 너무 시끄려워 이곳이 술을 함께 파는 음식점이라는 건 알고 있지만, 그래도 공공장소입니다. 다른 손님들도 함께 있는 공간인 만큼, 최소한의 예의는 지켜야 한다고 생각합니다. 제발 목소리를 낮춰 주세요. 당신의 사업 이야기를 듣고 싶어 하는 사람은 주변에 없습니다. 함께 술 마시는 사람들에게만 들릴 정도로 이야기해 주세요. 오늘 이 가게에 세 번째 방문인데, 소음이 너무 심해서 식사 도중에 속이 울렁거릴 정도였습니다. 이건 너무 무례한 행동입니다. 직원분들께 부탁드립니다. 목소리가 지나치게 크고 다른 손님들에게 불편을 주는 경우, 꼭 조용히 주의를 주시기 바랍니다. 이런 부분이 관리되지 않으면, 다시 방문하기 어려울 것 같습니다.",새벽 솔직하다 말씀드리다 너무 끄다 함께 팔다 음식점 그래도 공공장소 이다 다른 손님 함께 공간 만큼 최소한 예의 지키다 생각 제발 목소리 낮추다 줄다 당신 사업 이야기 듣다 싶다 사람 주변 함께 마시다 사람 들리다 정도 이야기 줄다 오늘 가게 방문 소음 너무 심하다 식사 도중 속이다 울렁거리다 정도 이다 너무 무례하다 행동 이다 직원 부탁드리다 목소리 지나치다 크다 다른 손님 불편 주다 경우 조용하다 주의 시기 바라다 이렇다 부분 관리 않다 다시 방문 어리다 같다,새벽 솔직하다 말씀드리다 너무 끄다 함께 팔다 음식점 그래도 공공장소 이다 다른 손님 함께 공간 만큼 최소한 예의 지키다 생각 제발 목소리 낮추다 줄다 당신 사업 이야기 듣다 싶다 사람 주변 함께 마시다 사람 들리다 정도 이야기 줄다 오늘 가게 방문 소음 너무 심하다 식사 도중 속이다 울렁거리다 정도 이다 너무 무례하다 행동 이다 직원 부탁드리다 목소리 지나치다 크다 다른 손님 불편 주다 경우 조용하다 주의 시기 바라다 이렇다 부분 관리 않다 다시 방문 어리다 같다,5.0,-4.0,negative,1.32,1.32,,3.6799999999999997,3.6799999999999997,0,0,1,1,0,1,3,3,1,4,0,0,0,0,0,0.0,-2.0,-2.0,"[{""text"": ""심하다"", ""normalized_text"": ""심하다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 43, ""end"": 44, ""is_active"": true, ""guard_reason"": null, ""term"": ""심하다"", ""category"": ""general""}, {""text"": ""무례하다"", ""normalized_text"": ""무례하다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""service"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 51, ""end"": 52, ""is_active"": true, ""guard_reason"": null, ""term"": ""무례하다"", ""category"": ""service""}, {""text"": ""불편"", ""normalized_text"": ""불편"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""general"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 61, ""end"": 62, ""is_active"": true, ""guard_reason"": null, ""term"": ""불편"", ""category"": ""general""}, {""text"": ""조용하다"", ""normalized_text"": ""조용하다"", ""score"": 1.0, ""original_score"": 1.0, ""polarity"": ""positive"", ""strength"": ""normal"", ""aspect"": ""atmosphere"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 64, ""end"": 65, ""is_active"": true, ""guard_reason"": null, ""term"": ""조용하다"", ""category"": ""atmosphere""}, {""text"": ""심각한 서비스 부정 결론"", ""normalized_text"": ""심각한 서비스 부정 결론"", ""score"": -2.0, ""original_score"": -2.0, ""polarity"": ""negative"", ""strength"": ""strong"", ""aspect"": ""service"", ""source"": ""context_guard"", ""tag"": ""active_service_negative_conclusion"", ""start"": null, ""end"": null, ""is_active"": true, ""guard_reason"": null, ""term"": ""심각한 서비스 부정 결론"", ""category"": ""service""}, {""text"": ""말씀드리다"", ""normalized_text"": ""말씀드리다"", ""score"": 0.0, ""original_score"": 0.0, ""polarity"": ""neutral"", ""strength"": ""weak"", ""aspect"": ""service"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 2, ""end"": 3, ""is_active"": false, ""guard_reason"": null, ""term"": ""말씀드리다"", ""category"": ""service""}, {""text"": ""크다"", ""normalized_text"": ""크다"", ""score"": 0.0, ""original_score"": 1.0, ""polarity"": ""neutral"", ""strength"": ""weak"", ""aspect"": ""general"", ""source"": ""context_guard"", ""tag"": ""noise_context"", ""start"": 58, ""end"": 59, ""is_active"": false, ""guard_reason"": ""noise_context"", ""term"": ""크다"", ""category"": ""general""}]",[],심하다:-1[token] | 무례하다:-1[token] | 불편:-1[token] | 조용하다:+1[token] | 심각한 서비스 부정 결론:-2[active_service_negative_conclusion] | 말씀드리다:0[token] | 크다:1->0[noise_context],0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,,무례하다:-1[token] 심각한 서비스 부정 결론:-2[active_service_negative_conclusion] 말씀드리다:0[token],,조용하다:+1[token],,,,,심하다:-1[token] 불편:-1[token] 크다:1->0[noise_context]
kakao,소문난성수감자탕,넘 많은 방문인들로 인해 불편함,넘다 많다 방문 인하다 불편하다,넘다 많다 방문 인하다 불편하다,4.0,-1.0,negative,2.78,2.78,,1.2200000000000002,1.2200000000000002,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-1.0,0.0,"[{""text"": ""불편하다"", ""normalized_text"": ""불편하다"", ""score"": -1.0, ""original_score"": -1.0, ""polarity"": ""negative"", ""strength"": ""normal"", ""aspect"": ""atmosphere"", ""source"": ""dictionary"", ""tag"": ""token"", ""start"": 4, ""end"": 5, ""is_active"": true, ""guard_reason"": null, ""term"": ""불편하다"", ""category"": ""atmosphere""}]",[],불편하다:-1[token],0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,불편하다:-1[token],,,,,
